logtime	mic	cpu_user	cpuT	memT	totW
1458105849	mic5	0.00	63.00	46.00	106.00
1458105880	mic0	0.00	44.00	34.00	102.00
1458105881	mic1	0.00	60.00	46.00	110.00
1458105882	mic2	0.00	64.00	50.00	126.00
1458105883	mic3	0.00	50.00	36.00	107.00
1458105884	mic4	0.00	55.00	40.00	106.00
1458105885	mic5	0.00	62.00	46.00	102.00
1458105916	mic0	0.00	45.00	34.00	102.00
1458105917	mic1	0.00	60.00	46.00	109.00
1458105918	mic2	0.00	64.00	50.00	125.00
1458105919	mic3	0.00	50.00	36.00	107.00
1458105920	mic4	0.00	55.00	40.00	106.00
1458105920	mic5	0.00	63.00	46.00	105.00
1458105951	mic0	0.00	45.00	34.00	102.00
1458105952	mic1	0.00	60.00	46.00	109.00
1458105953	mic2	0.00	65.00	50.00	125.00
1458105954	mic3	0.00	51.00	36.00	107.00
1458105955	mic4	0.00	57.00	40.00	106.00
1458105956	mic5	0.00	63.00	46.00	106.00
1458105987	mic0	0.00	44.00	34.00	103.00
1458105988	mic1	0.00	60.00	46.00	110.00
1458105989	mic2	0.00	63.00	50.00	123.00
1458105990	mic3	0.00	51.00	36.00	107.00
1458105991	mic4	0.00	58.00	40.00	106.00
1458105992	mic5	0.00	63.00	46.00	106.00
1458106023	mic0	0.00	45.00	34.00	102.00
1458106024	mic1	0.00	59.00	46.00	108.00
1458106025	mic2	0.00	64.00	50.00	124.00
1458106026	mic3	0.00	50.00	36.00	107.00
1458106027	mic4	0.00	55.00	40.00	105.00
1458106028	mic5	0.00	63.00	46.00	107.00
1458106059	mic0	0.00	45.00	34.00	98.00
1458106060	mic1	0.00	60.00	46.00	110.00
1458106060	mic2	0.00	64.00	50.00	123.00
1458106061	mic3	0.00	51.00	36.00	108.00
1458106062	mic4	0.00	57.00	40.00	106.00
1458106063	mic5	0.00	63.00	46.00	106.00
1458106094	mic0	0.00	44.00	34.00	102.00
1458106095	mic1	0.00	59.00	45.00	109.00
1458106096	mic2	0.00	64.00	50.00	126.00
1458106097	mic3	0.00	51.00	36.00	107.00
1458106098	mic4	0.00	54.00	40.00	105.00
1458106099	mic5	0.00	63.00	46.00	107.00
1458106130	mic0	0.00	44.00	34.00	102.00
1458106131	mic1	0.00	60.00	45.00	110.00
1458106132	mic2	0.00	64.00	50.00	120.00
1458106133	mic3	0.00	51.00	36.00	108.00
1458106134	mic4	0.00	55.00	40.00	105.00
1458106135	mic5	0.00	63.00	46.00	106.00
1458106166	mic0	0.00	45.00	34.00	103.00
1458106167	mic1	0.00	60.00	45.00	109.00
1458106168	mic2	0.00	64.00	50.00	123.00
1458106169	mic3	0.00	50.00	36.00	107.00
1458106170	mic4	0.00	56.00	40.00	107.00
1458106170	mic5	0.00	62.00	46.00	106.00
1458106202	mic0	0.00	44.00	34.00	103.00
1458106202	mic1	0.00	59.00	46.00	110.00
1458106203	mic2	0.00	63.00	50.00	124.00
1458106204	mic3	0.00	50.00	36.00	107.00
1458106205	mic4	0.00	55.00	40.00	105.00
1458106206	mic5	0.00	63.00	46.00	102.00
1458106237	mic0	0.00	45.00	34.00	102.00
1458106238	mic1	0.00	60.00	46.00	110.00
1458106239	mic2	0.00	64.00	50.00	123.00
1458106240	mic3	0.00	51.00	36.00	108.00
1458106241	mic4	0.00	55.00	40.00	106.00
1458106242	mic5	0.00	62.00	45.00	105.00
1458106273	mic0	0.00	45.00	34.00	102.00
1458106274	mic1	0.00	59.00	45.00	110.00
1458106275	mic2	0.00	63.00	50.00	124.00
1458106276	mic3	0.00	51.00	36.00	107.00
1458106277	mic4	0.00	56.00	40.00	106.00
1458106278	mic5	0.00	62.00	46.00	106.00
1458106308	mic0	0.00	44.00	34.00	104.00
1458106309	mic1	0.00	60.00	46.00	109.00
1458106310	mic2	0.00	64.00	50.00	125.00
1458106311	mic3	0.00	51.00	36.00	108.00
1458106312	mic4	0.00	57.00	40.00	106.00
1458106313	mic5	0.00	62.00	46.00	106.00
1458106344	mic0	0.00	46.00	34.00	102.00
1458106345	mic1	0.00	60.00	46.00	109.00
1458106346	mic2	0.00	64.00	50.00	124.00
1458106347	mic3	0.00	51.00	36.00	108.00
1458106348	mic4	0.00	56.00	40.00	107.00
1458106349	mic5	0.00	63.00	46.00	106.00
1458106380	mic0	0.00	45.00	34.00	102.00
1458106381	mic1	0.00	60.00	46.00	109.00
1458106382	mic2	0.00	64.00	50.00	124.00
1458106383	mic3	0.00	51.00	37.00	108.00
1458106384	mic4	0.00	54.00	40.00	105.00
1458106385	mic5	0.00	63.00	46.00	106.00
1458106415	mic0	0.00	45.00	34.00	101.00
1458106416	mic1	0.00	60.00	46.00	109.00
1458106417	mic2	0.00	65.00	50.00	125.00
1458106418	mic3	0.00	52.00	37.00	108.00
1458106419	mic4	0.00	56.00	40.00	106.00
1458106420	mic5	0.00	64.00	46.00	106.00
1458106451	mic0	0.00	45.00	34.00	102.00
1458106452	mic1	0.00	61.00	46.00	110.00
1458106453	mic2	0.00	66.00	50.00	124.00
1458106454	mic3	0.00	51.00	37.00	108.00
1458106455	mic4	0.00	55.00	40.00	106.00
1458106456	mic5	0.00	62.00	46.00	107.00
1458106487	mic0	0.00	45.00	34.00	103.00
1458106488	mic1	0.00	62.00	46.00	108.00
1458106489	mic2	0.00	65.00	50.00	125.00
1458106490	mic3	0.00	51.00	37.00	102.00
1458106491	mic4	0.00	55.00	40.00	107.00
1458106492	mic5	0.00	63.00	46.00	107.00
1458106523	mic0	0.00	47.00	34.00	104.00
1458106524	mic1	0.00	61.00	46.00	109.00
1458106525	mic2	0.00	64.00	50.00	125.00
1458106526	mic3	0.00	50.00	36.00	107.00
1458106526	mic4	0.00	56.00	40.00	105.00
1458106527	mic5	0.00	63.00	46.00	102.00
1458106558	mic0	0.00	46.00	34.00	103.00
1458106559	mic1	0.00	60.00	46.00	109.00
1458106560	mic2	0.00	65.00	50.00	124.00
1458106561	mic3	0.00	50.00	37.00	107.00
1458106562	mic4	0.00	58.00	40.00	105.00
1458106563	mic5	0.00	62.00	46.00	106.00
1458106594	mic0	0.00	45.00	34.00	103.00
1458106595	mic1	0.00	60.00	46.00	109.00
1458106596	mic2	0.00	65.00	50.00	125.00
1458106597	mic3	0.00	50.00	37.00	107.00
1458106598	mic4	0.00	56.00	40.00	106.00
1458106599	mic5	0.00	62.00	46.00	104.00
1458106630	mic0	0.00	44.00	34.00	102.00
1458106631	mic1	0.00	60.00	46.00	109.00
1458106632	mic2	0.00	64.00	50.00	124.00
1458106633	mic3	0.00	50.00	37.00	108.00
1458106633	mic4	0.00	56.00	40.00	106.00
1458106634	mic5	0.00	63.00	46.00	106.00
1458106665	mic0	0.00	46.00	34.00	102.00
1458106666	mic1	0.00	61.00	46.00	110.00
1458106667	mic2	0.00	65.00	50.00	125.00
1458106668	mic3	0.00	50.00	36.00	107.00
1458106669	mic4	0.00	56.00	40.00	106.00
1458106670	mic5	0.00	63.00	46.00	106.00
1458106701	mic0	0.00	46.00	34.00	104.00
1458106702	mic1	0.00	60.00	46.00	109.00
1458106703	mic2	0.00	65.00	50.00	125.00
1458106704	mic3	0.00	50.00	36.00	107.00
1458106705	mic4	0.00	54.00	40.00	105.00
1458106706	mic5	0.00	62.00	46.00	106.00
1458106737	mic0	0.00	45.00	34.00	104.00
1458106738	mic1	0.00	61.00	46.00	110.00
1458106739	mic2	0.00	65.00	50.00	125.00
1458106739	mic3	0.00	51.00	36.00	107.00
1458106740	mic4	0.00	56.00	40.00	106.00
1458106741	mic5	0.00	63.00	46.00	108.00
1458106772	mic0	0.00	45.00	34.00	103.00
1458106773	mic1	0.00	59.00	46.00	111.00
1458106774	mic2	0.00	64.00	50.00	123.00
1458106775	mic3	0.00	50.00	37.00	108.00
1458106776	mic4	0.00	56.00	40.00	106.00
1458106777	mic5	0.00	64.00	46.00	106.00
1458106808	mic0	0.00	46.00	34.00	103.00
1458106809	mic1	0.00	60.00	46.00	110.00
1458106810	mic2	0.00	65.00	50.00	124.00
1458106811	mic3	0.00	52.00	37.00	102.00
1458106812	mic4	0.00	56.00	40.00	105.00
1458106813	mic5	0.00	63.00	46.00	107.00
1458106844	mic0	0.00	46.00	34.00	104.00
1458106845	mic1	0.00	61.00	46.00	104.00
1458106846	mic2	0.00	65.00	50.00	125.00
1458106847	mic3	0.00	50.00	36.00	107.00
1458106848	mic4	0.00	56.00	40.00	105.00
1458106849	mic5	0.00	64.00	46.00	102.00
1458106880	mic0	0.00	45.00	34.00	102.00
1458106881	mic1	0.00	59.00	46.00	109.00
1458106881	mic2	0.00	64.00	50.00	124.00
1458106882	mic3	0.00	50.00	36.00	108.00
1458106883	mic4	0.00	56.00	40.00	105.00
1458106884	mic5	0.00	62.00	46.00	107.00
1458106915	mic0	0.00	44.00	34.00	102.00
1458106916	mic1	0.00	60.00	46.00	109.00
1458106917	mic2	0.00	65.00	50.00	125.00
1458106918	mic3	0.00	51.00	36.00	108.00
1458106919	mic4	0.00	54.00	40.00	106.00
1458106920	mic5	0.00	63.00	46.00	108.00
1458106951	mic0	0.00	45.00	34.00	103.00
1458106952	mic1	0.00	60.00	46.00	109.00
1458106953	mic2	0.00	64.00	50.00	124.00
1458106954	mic3	0.00	50.00	36.00	108.00
1458106955	mic4	0.00	58.00	40.00	106.00
1458106956	mic5	0.00	63.00	46.00	105.00
1458106987	mic0	0.00	46.00	34.00	102.00
1458106988	mic1	0.00	60.00	46.00	110.00
1458106989	mic2	0.00	64.00	50.00	125.00
1458106990	mic3	0.00	51.00	36.00	107.00
1458106991	mic4	0.00	56.00	40.00	105.00
1458106991	mic5	0.00	62.00	46.00	106.00
1458107022	mic0	0.00	44.00	34.00	102.00
1458107023	mic1	0.00	60.00	46.00	109.00
1458107024	mic2	0.00	65.00	50.00	124.00
1458107025	mic3	0.00	51.00	36.00	107.00
1458107026	mic4	0.00	55.00	40.00	106.00
1458107027	mic5	0.00	63.00	45.00	106.00
1458107058	mic0	0.00	46.00	34.00	102.00
1458107059	mic1	0.00	59.00	46.00	109.00
1458107060	mic2	0.00	64.00	50.00	124.00
1458107061	mic3	0.00	52.00	36.00	107.00
1458107062	mic4	0.00	54.00	40.00	105.00
1458107063	mic5	0.00	63.00	45.00	106.00
1458107094	mic0	0.00	44.00	34.00	103.00
1458107095	mic1	0.00	60.00	46.00	110.00
1458107096	mic2	0.00	64.00	50.00	125.00
1458107097	mic3	0.00	51.00	36.00	107.00
1458107098	mic4	0.00	56.00	40.00	105.00
1458107099	mic5	0.00	61.00	45.00	107.00
1458107129	mic0	0.00	45.00	34.00	103.00
1458107130	mic1	0.00	60.00	46.00	109.00
1458107131	mic2	0.00	64.00	50.00	124.00
1458107132	mic3	0.00	52.00	36.00	108.00
1458107133	mic4	0.00	55.00	40.00	101.00
1458107134	mic5	0.00	63.00	45.00	105.00
1458107165	mic0	0.00	45.00	34.00	102.00
1458107166	mic1	0.00	60.00	46.00	110.00
1458107167	mic2	0.00	64.00	50.00	125.00
1458107168	mic3	0.00	50.00	36.00	107.00
1458107169	mic4	0.00	54.00	39.00	106.00
1458107170	mic5	0.00	61.00	45.00	102.00
1458107201	mic0	0.00	45.00	34.00	102.00
1458107202	mic1	0.00	59.00	46.00	110.00
1458107203	mic2	0.00	65.00	50.00	125.00
1458107204	mic3	0.00	51.00	36.00	107.00
1458107205	mic4	0.00	54.00	39.00	105.00
1458107206	mic5	0.00	61.00	45.00	106.00
1458107237	mic0	0.00	45.00	34.00	102.00
1458107237	mic1	0.00	59.00	46.00	109.00
1458107238	mic2	0.00	64.00	50.00	124.00
1458107239	mic3	0.00	50.00	36.00	107.00
1458107240	mic4	0.00	54.00	39.00	104.00
1458107241	mic5	0.00	62.00	45.00	105.00
1458107272	mic0	0.00	45.00	34.00	102.00
1458107273	mic1	0.00	59.00	46.00	109.00
1458107274	mic2	0.00	64.00	50.00	123.00
1458107275	mic3	0.00	51.00	36.00	107.00
1458107276	mic4	0.00	55.00	39.00	105.00
1458107277	mic5	0.00	61.00	45.00	106.00
1458107308	mic0	0.00	45.00	34.00	97.00
1458107309	mic1	0.00	59.00	46.00	110.00
1458107310	mic2	0.00	64.00	50.00	123.00
1458107311	mic3	0.00	50.00	36.00	107.00
1458107312	mic4	0.00	54.00	39.00	105.00
1458107313	mic5	0.00	62.00	45.00	105.00
1458107344	mic0	0.00	45.00	34.00	102.00
1458107345	mic1	0.00	59.00	45.00	109.00
1458107345	mic2	0.00	63.00	50.00	125.00
1458107346	mic3	0.00	51.00	36.00	107.00
1458107347	mic4	0.00	54.00	39.00	104.00
1458107348	mic5	0.00	60.00	45.00	106.00
1458107379	mic0	0.00	45.00	34.00	103.00
1458107380	mic1	0.00	60.00	45.00	109.00
1458107381	mic2	0.00	63.00	50.00	125.00
1458107382	mic3	0.00	51.00	36.00	107.00
1458107383	mic4	0.00	54.00	39.00	105.00
1458107384	mic5	0.00	62.00	45.00	106.00
1458107415	mic0	0.00	44.00	34.00	103.00
1458107416	mic1	0.00	59.00	45.00	110.00
1458107417	mic2	0.00	63.00	50.00	125.00
1458107418	mic3	0.00	50.00	36.00	108.00
1458107419	mic4	0.00	54.00	39.00	105.00
1458107420	mic5	0.00	62.00	45.00	106.00
1458107451	mic0	0.00	46.00	34.00	103.00
1458107452	mic1	0.00	60.00	45.00	109.00
1458107452	mic2	0.00	65.00	50.00	124.00
1458107453	mic3	0.00	50.00	36.00	107.00
1458107454	mic4	0.00	55.00	39.00	105.00
1458107455	mic5	0.00	59.00	45.00	106.00
1458107486	mic0	0.00	45.00	34.00	102.00
1458107487	mic1	0.00	59.00	45.00	109.00
1458107488	mic2	0.00	64.00	50.00	124.00
1458107489	mic3	0.00	51.00	36.00	107.00
1458107490	mic4	0.00	53.00	39.00	105.00
1458107491	mic5	0.00	61.00	45.00	107.00
1458107522	mic0	0.00	45.00	34.00	104.00
1458107523	mic1	0.00	60.00	45.00	110.00
1458107524	mic2	0.00	64.00	50.00	122.00
1458107525	mic3	0.00	51.00	36.00	107.00
1458107526	mic4	0.00	55.00	39.00	106.00
1458107527	mic5	0.00	61.00	45.00	107.00
1458107558	mic0	0.00	45.00	34.00	102.00
1458107558	mic1	0.00	59.00	45.00	110.00
1458107559	mic2	0.00	64.00	50.00	124.00
1458107560	mic3	0.00	52.00	36.00	107.00
1458107561	mic4	0.00	54.00	39.00	105.00
1458107562	mic5	0.00	62.00	45.00	106.00
1458107593	mic0	0.00	45.00	34.00	103.00
1458107594	mic1	0.00	60.00	46.00	108.00
1458107595	mic2	0.00	64.00	49.00	123.00
1458107596	mic3	0.00	51.00	36.00	107.00
1458107597	mic4	0.00	55.00	40.00	103.00
1458107598	mic5	0.00	61.00	45.00	107.00
1458107629	mic0	0.00	45.00	34.00	102.00
1458107630	mic1	0.00	60.00	46.00	110.00
1458107631	mic2	0.00	64.00	50.00	124.00
1458107632	mic3	0.00	51.00	36.00	107.00
1458107633	mic4	0.00	54.00	39.00	104.00
1458107634	mic5	0.00	61.00	45.00	106.00
1458107665	mic0	0.00	45.00	34.00	104.00
1458107666	mic1	0.00	60.00	46.00	110.00
1458107666	mic2	0.00	64.00	50.00	125.00
1458107667	mic3	0.00	51.00	37.00	107.00
1458107668	mic4	0.00	54.00	39.00	105.00
1458107669	mic5	0.00	61.00	45.00	108.00
1458107700	mic0	0.00	45.00	34.00	102.00
1458107701	mic1	0.00	60.00	46.00	108.00
1458107702	mic2	0.00	65.00	50.00	125.00
1458107703	mic3	0.00	50.00	37.00	107.00
1458107704	mic4	0.00	54.00	39.00	105.00
1458107705	mic5	0.00	62.00	45.00	106.00
1458107736	mic0	0.00	46.00	34.00	103.00
1458107737	mic1	0.00	60.00	46.00	110.00
1458107738	mic2	0.00	65.00	50.00	124.00
1458107739	mic3	0.00	52.00	37.00	107.00
1458107740	mic4	0.00	56.00	40.00	105.00
1458107741	mic5	0.00	62.00	45.00	106.00
1458107772	mic0	0.00	46.00	34.00	97.00
1458107773	mic1	0.00	61.00	46.00	111.00
1458107774	mic2	0.00	65.00	50.00	125.00
1458107775	mic3	0.00	51.00	37.00	109.00
1458107775	mic4	0.00	58.00	40.00	105.00
1458107776	mic5	0.00	61.00	45.00	107.00
1458107807	mic0	0.00	45.00	34.00	102.00
1458107808	mic1	0.00	61.00	46.00	109.00
1458107809	mic2	0.00	65.00	50.00	124.00
1458107810	mic3	0.00	51.00	37.00	107.00
1458107811	mic4	0.00	55.00	39.00	105.00
1458107812	mic5	0.00	61.00	45.00	106.00
1458107843	mic0	0.00	45.00	34.00	102.00
1458107844	mic1	0.00	61.00	46.00	110.00
1458107845	mic2	0.00	65.00	51.00	123.00
1458107846	mic3	0.00	51.00	37.00	107.00
1458107847	mic4	0.00	55.00	39.00	104.00
1458107848	mic5	0.00	62.00	45.00	106.00
1458107879	mic0	0.00	45.00	34.00	102.00
1458107880	mic1	0.00	61.00	46.00	109.00
1458107881	mic2	0.00	65.00	51.00	126.00
1458107882	mic3	0.00	52.00	37.00	108.00
1458107883	mic4	0.00	54.00	39.00	104.00
1458107884	mic5	0.00	62.00	45.00	107.00
1458107915	mic0	0.00	46.00	34.00	102.00
1458107915	mic1	0.00	62.00	46.00	110.00
1458107916	mic2	0.00	65.00	50.00	125.00
1458107917	mic3	0.00	51.00	37.00	103.00
1458107918	mic4	0.00	55.00	39.00	105.00
1458107919	mic5	0.00	61.00	45.00	106.00
1458107950	mic0	0.00	46.00	34.00	102.00
1458107951	mic1	0.00	60.00	46.00	110.00
1458107952	mic2	0.00	66.00	51.00	125.00
1458107953	mic3	0.00	52.00	37.00	107.00
1458107954	mic4	0.00	54.00	39.00	105.00
1458107955	mic5	0.00	63.00	45.00	106.00
1458107986	mic0	0.00	45.00	34.00	102.00
1458107987	mic1	0.00	62.00	46.00	109.00
1458107988	mic2	0.00	65.00	51.00	126.00
1458107989	mic3	0.00	51.00	37.00	108.00
1458107990	mic4	0.00	54.00	39.00	106.00
1458107991	mic5	0.00	61.00	45.00	109.00
1458108021	mic0	0.00	45.00	34.00	102.00
1458108022	mic1	0.00	61.00	46.00	109.00
1458108023	mic2	0.00	66.00	51.00	125.00
1458108024	mic3	0.00	51.00	37.00	107.00
1458108025	mic4	0.00	55.00	39.00	105.00
1458108026	mic5	0.00	61.00	45.00	106.00
1458108057	mic0	0.00	44.00	34.00	103.00
1458108058	mic1	0.00	61.00	46.00	110.00
1458108059	mic2	0.00	66.00	51.00	125.00
1458108060	mic3	0.00	51.00	37.00	108.00
1458108061	mic4	0.00	56.00	40.00	105.00
1458108062	mic5	0.00	61.00	45.00	106.00
1458108093	mic0	0.00	45.00	34.00	102.00
1458108094	mic1	0.00	60.00	46.00	109.00
1458108095	mic2	0.00	64.00	51.00	125.00
1458108096	mic3	0.00	50.00	36.00	107.00
1458108097	mic4	0.00	55.00	40.00	105.00
1458108098	mic5	0.00	61.00	45.00	106.00
1458108128	mic0	0.00	44.00	34.00	102.00
1458108129	mic1	0.00	61.00	46.00	108.00
1458108130	mic2	0.00	65.00	51.00	125.00
1458108131	mic3	0.00	50.00	36.00	107.00
1458108132	mic4	0.00	54.00	39.00	105.00
1458108133	mic5	0.00	62.00	45.00	106.00
1458108164	mic0	0.00	45.00	34.00	102.00
1458108165	mic1	0.00	60.00	46.00	109.00
1458108166	mic2	0.00	64.00	50.00	124.00
1458108167	mic3	0.00	50.00	36.00	107.00
1458108168	mic4	0.00	56.00	39.00	106.00
1458108169	mic5	0.00	62.00	45.00	106.00
1458108200	mic0	0.00	45.00	34.00	103.00
1458108201	mic1	0.00	60.00	46.00	109.00
1458108202	mic2	0.00	65.00	50.00	120.00
1458108203	mic3	0.00	51.00	37.00	107.00
1458108204	mic4	0.00	54.00	40.00	107.00
1458108205	mic5	0.00	63.00	45.00	107.00
1458108236	mic0	0.00	45.00	34.00	97.00
1458108237	mic1	0.00	61.00	46.00	110.00
1458108238	mic2	0.00	64.00	50.00	125.00
1458108239	mic3	0.00	51.00	36.00	103.00
1458108239	mic4	0.00	54.00	40.00	106.00
1458108240	mic5	0.00	64.00	45.00	105.00
1458108271	mic0	0.00	46.00	34.00	102.00
1458108272	mic1	0.00	59.00	46.00	109.00
1458108273	mic2	0.00	64.00	50.00	125.00
1458108274	mic3	0.00	51.00	36.00	107.00
1458108275	mic4	0.00	55.00	40.00	105.00
1458108276	mic5	0.00	63.00	45.00	106.00
1458108307	mic0	0.00	46.00	34.00	102.00
1458108308	mic1	0.00	60.00	46.00	109.00
1458108309	mic2	0.00	65.00	50.00	124.00
1458108310	mic3	0.00	51.00	36.00	107.00
1458108311	mic4	0.00	55.00	40.00	105.00
1458108312	mic5	0.00	62.00	45.00	104.00
1458108343	mic0	0.00	45.00	34.00	103.00
1458108344	mic1	0.00	59.00	46.00	110.00
1458108345	mic2	0.00	64.00	50.00	125.00
1458108346	mic3	0.00	51.00	36.00	108.00
1458108347	mic4	0.00	55.00	40.00	105.00
1458108347	mic5	0.00	62.00	45.00	107.00
1458108378	mic0	0.00	45.00	34.00	102.00
1458108379	mic1	0.00	60.00	46.00	111.00
1458108380	mic2	0.00	64.00	50.00	124.00
1458108381	mic3	0.00	50.00	36.00	107.00
1458108382	mic4	0.00	55.00	40.00	105.00
1458108383	mic5	0.00	64.00	45.00	107.00
1458108414	mic0	0.00	45.00	34.00	103.00
1458108415	mic1	0.00	60.00	46.00	110.00
1458108416	mic2	0.00	64.00	50.00	125.00
1458108417	mic3	0.00	51.00	36.00	107.00
1458108418	mic4	0.00	57.00	40.00	105.00
1458108419	mic5	0.00	64.00	45.00	107.00
1458108450	mic0	0.00	46.00	34.00	103.00
1458108451	mic1	0.00	60.00	46.00	110.00
1458108452	mic2	0.00	64.00	50.00	124.00
1458108453	mic3	0.00	51.00	36.00	107.00
1458108453	mic4	0.00	54.00	39.00	105.00
1458108454	mic5	0.00	62.00	45.00	106.00
1458108485	mic0	0.00	46.00	34.00	102.00
1458108486	mic1	0.00	60.00	46.00	110.00
1458108487	mic2	0.00	64.00	50.00	124.00
1458108488	mic3	0.00	50.00	36.00	107.00
1458108489	mic4	0.00	57.00	40.00	105.00
1458108490	mic5	0.00	63.00	45.00	106.00
1458108521	mic0	0.00	44.00	34.00	102.00
1458108522	mic1	0.00	59.00	46.00	109.00
1458108523	mic2	0.00	65.00	50.00	120.00
1458108524	mic3	0.00	51.00	36.00	108.00
1458108525	mic4	0.00	56.00	40.00	106.00
1458108526	mic5	0.00	63.00	45.00	105.00
1458108557	mic0	0.00	46.00	34.00	102.00
1458108558	mic1	0.00	60.00	46.00	103.00
1458108559	mic2	0.00	64.00	50.00	124.00
1458108560	mic3	0.00	52.00	36.00	108.00
1458108561	mic4	0.00	58.00	40.00	107.00
1458108562	mic5	0.00	63.00	46.00	105.00
1458108593	mic0	0.00	45.00	34.00	102.00
1458108594	mic1	0.00	60.00	46.00	109.00
1458108595	mic2	0.00	64.00	50.00	125.00
1458108595	mic3	0.00	50.00	36.00	107.00
1458108596	mic4	0.00	57.00	40.00	105.00
1458108597	mic5	0.00	63.00	46.00	106.00
1458108628	mic0	0.00	45.00	34.00	102.00
1458108629	mic1	0.00	60.00	46.00	110.00
1458108630	mic2	0.00	64.00	50.00	125.00
1458108631	mic3	0.00	50.00	36.00	108.00
1458108632	mic4	0.00	56.00	40.00	107.00
1458108633	mic5	0.00	63.00	45.00	107.00
1458108664	mic0	0.00	45.00	34.00	103.00
1458108665	mic1	0.00	60.00	46.00	110.00
1458108666	mic2	0.00	65.00	50.00	126.00
1458108667	mic3	0.00	50.00	36.00	108.00
1458108668	mic4	0.00	57.00	40.00	105.00
1458108669	mic5	0.00	64.00	46.00	106.00
1458108700	mic0	0.00	46.00	34.00	103.00
1458108701	mic1	0.00	61.00	46.00	110.00
1458108702	mic2	0.00	63.00	50.00	126.00
1458108703	mic3	0.00	52.00	37.00	107.00
1458108703	mic4	0.00	55.00	40.00	105.00
1458108704	mic5	0.00	62.00	46.00	106.00
1458108735	mic0	0.00	45.00	34.00	104.00
1458108736	mic1	0.00	61.00	46.00	108.00
1458108737	mic2	0.00	64.00	50.00	125.00
1458108738	mic3	0.00	51.00	36.00	107.00
1458108739	mic4	0.00	56.00	40.00	104.00
1458108740	mic5	0.00	62.00	46.00	106.00
1458108771	mic0	0.00	46.00	34.00	102.00
1458108772	mic1	0.00	61.00	46.00	109.00
1458108773	mic2	0.00	64.00	50.00	125.00
1458108774	mic3	0.00	51.00	36.00	107.00
1458108775	mic4	0.00	55.00	40.00	106.00
1458108776	mic5	0.00	63.00	46.00	105.00
1458108807	mic0	0.00	45.00	34.00	102.00
1458108808	mic1	0.00	60.00	46.00	109.00
1458108809	mic2	0.00	64.00	50.00	126.00
1458108810	mic3	0.00	50.00	37.00	107.00
1458108811	mic4	0.00	57.00	40.00	106.00
1458108811	mic5	0.00	62.00	46.00	107.00
1458108842	mic0	0.00	46.00	34.00	103.00
1458108843	mic1	0.00	61.00	46.00	111.00
1458108844	mic2	0.00	64.00	50.00	121.00
1458108845	mic3	0.00	50.00	37.00	108.00
1458108846	mic4	0.00	57.00	40.00	106.00
1458108847	mic5	0.00	63.00	46.00	106.00
1458108878	mic0	0.00	45.00	34.00	102.00
1458108879	mic1	0.00	61.00	46.00	109.00
1458108880	mic2	0.00	64.00	50.00	124.00
1458108881	mic3	0.00	50.00	37.00	107.00
1458108882	mic4	0.00	56.00	40.00	106.00
1458108883	mic5	0.00	62.00	46.00	107.00
1458108914	mic0	0.00	46.00	34.00	102.00
1458108915	mic1	0.00	60.00	46.00	108.00
1458108916	mic2	0.00	63.00	50.00	125.00
1458108917	mic3	0.00	50.00	37.00	107.00
1458108918	mic4	0.00	55.00	40.00	105.00
1458108919	mic5	0.00	63.00	46.00	106.00
1458108950	mic0	0.00	46.00	34.00	103.00
1458108950	mic1	0.00	59.00	46.00	110.00
1458108951	mic2	0.00	65.00	50.00	126.00
1458108952	mic3	0.00	51.00	37.00	108.00
1458108953	mic4	0.00	56.00	40.00	106.00
1458108954	mic5	0.00	62.00	46.00	106.00
1458108985	mic0	0.00	46.00	34.00	103.00
1458108986	mic1	0.00	60.00	46.00	111.00
1458108987	mic2	0.00	65.00	50.00	125.00
1458108988	mic3	0.00	51.00	37.00	108.00
1458108989	mic4	0.00	56.00	40.00	105.00
1458108990	mic5	0.00	62.00	46.00	105.00
1458109021	mic0	0.00	45.00	34.00	104.00
1458109022	mic1	0.00	60.00	46.00	106.00
1458109023	mic2	0.00	64.00	50.00	124.00
1458109024	mic3	0.00	51.00	37.00	107.00
1458109025	mic4	0.00	57.00	40.00	105.00
1458109026	mic5	0.00	63.00	46.00	106.00
1458109057	mic0	0.00	46.00	34.00	104.00
1458109058	mic1	0.00	61.00	46.00	108.00
1458109058	mic2	0.00	64.00	50.00	125.00
1458109059	mic3	0.00	51.00	36.00	108.00
1458109060	mic4	0.00	57.00	40.00	104.00
1458109061	mic5	0.00	63.00	46.00	105.00
1458109092	mic0	0.00	45.00	34.00	102.00
1458109093	mic1	0.00	61.00	46.00	110.00
1458109094	mic2	0.00	64.00	50.00	124.00
1458109095	mic3	0.00	51.00	36.00	108.00
1458109096	mic4	0.00	55.00	40.00	104.00
1458109097	mic5	0.00	63.00	46.00	106.00
1458109128	mic0	0.00	44.00	34.00	103.00
1458109129	mic1	0.00	61.00	46.00	110.00
1458109130	mic2	0.00	65.00	50.00	123.00
1458109131	mic3	0.00	51.00	36.00	107.00
1458109132	mic4	0.00	56.00	40.00	105.00
1458109133	mic5	0.00	62.00	46.00	106.00
1458109164	mic0	0.00	45.00	34.00	102.00
1458109165	mic1	0.00	60.00	46.00	110.00
1458109166	mic2	0.00	64.00	50.00	120.00
1458109167	mic3	0.00	51.00	36.00	107.00
1458109168	mic4	0.00	55.00	40.00	106.00
1458109169	mic5	0.00	62.00	45.00	105.00
