#time	mic	%cpu	cpuT	memT	totW
1458018631	mic1	0.00	61.00	47.00	111.00
1458018632	mic2	0.00	65.00	51.00	127.00
1458018633	mic3	0.00	51.00	38.00	109.00
1458018634	mic4	0.00	57.00	41.00	105.00
1458018635	mic5	0.00	64.00	46.00	102.00
1458018696	mic0	0.00	46.00	35.00	103.00
1458018697	mic1	0.00	61.00	47.00	110.00
1458018698	mic2	0.00	65.00	51.00	126.00
1458018699	mic3	0.00	51.00	37.00	108.00
1458018700	mic4	0.00	56.00	41.00	104.00
1458018701	mic5	0.00	62.00	46.00	105.00
1458018762	mic0	0.00	47.00	35.00	103.00
1458018763	mic1	0.00	60.00	47.00	104.00
1458018764	mic2	0.00	65.00	51.00	126.00
1458018765	mic3	0.00	53.00	38.00	108.00
1458018766	mic4	0.00	56.00	41.00	105.00
1458018767	mic5	0.00	63.00	46.00	106.00
1458018828	mic0	0.00	46.00	35.00	103.00
1458018829	mic1	0.00	61.00	47.00	110.00
1458018829	mic2	0.00	66.00	51.00	125.00
1458018830	mic3	0.00	51.00	38.00	108.00
1458018831	mic4	0.00	55.00	41.00	105.00
1458018832	mic5	0.00	62.00	46.00	107.00
1458018893	mic0	0.00	45.00	35.00	103.00
1458018894	mic1	0.00	61.00	47.00	110.00
1458018895	mic2	0.00	66.00	51.00	126.00
1458018896	mic3	0.00	52.00	38.00	109.00
1458018897	mic4	0.00	55.00	41.00	106.00
1458018898	mic5	0.00	62.00	46.00	107.00
1458018959	mic0	0.00	46.00	35.00	102.00
1458018960	mic1	0.00	62.00	47.00	109.00
1458018961	mic2	0.00	65.00	51.00	126.00
1458018962	mic3	0.00	52.00	37.00	108.00
1458018963	mic4	0.00	55.00	41.00	105.00
1458018964	mic5	0.00	62.00	46.00	106.00
1458019025	mic0	0.00	46.00	35.00	102.00
1458019026	mic1	0.00	61.00	47.00	110.00
1458019027	mic2	0.00	66.00	51.00	126.00
1458019027	mic3	0.00	51.00	37.00	108.00
1458019028	mic4	0.00	56.00	41.00	105.00
1458019029	mic5	0.00	62.00	46.00	106.00
1458019090	mic0	0.00	45.00	35.00	103.00
1458019091	mic1	0.00	61.00	47.00	110.00
1458019092	mic2	0.00	65.00	51.00	127.00
1458019093	mic3	0.00	51.00	38.00	108.00
1458019094	mic4	0.00	56.00	41.00	105.00
1458019095	mic5	0.00	63.00	46.00	106.00
1458019156	mic0	0.00	46.00	35.00	103.00
1458019157	mic1	0.00	60.00	47.00	111.00
1458019158	mic2	0.00	66.00	51.00	126.00
1458019159	mic3	0.00	52.00	38.00	108.00
1458019160	mic4	0.00	54.00	41.00	106.00
1458019161	mic5	0.00	63.00	46.00	107.00
1458019222	mic0	0.00	45.00	35.00	102.00
1458019223	mic1	0.00	61.00	47.00	110.00
1458019224	mic2	0.00	64.00	51.00	124.00
1458019225	mic3	0.00	51.00	37.00	108.00
1458019225	mic4	0.00	54.00	41.00	106.00
1458019226	mic5	0.00	62.00	46.00	107.00
1458019287	mic0	0.00	46.00	35.00	103.00
1458019288	mic1	0.00	60.00	47.00	110.00
1458019289	mic2	0.00	65.00	51.00	126.00
1458019290	mic3	0.00	52.00	38.00	108.00
1458019291	mic4	0.00	56.00	41.00	106.00
1458019292	mic5	0.00	63.00	46.00	106.00
1458019353	mic0	0.00	46.00	35.00	102.00
1458019354	mic1	0.00	61.00	47.00	109.00
1458019355	mic2	0.00	65.00	51.00	126.00
1458019356	mic3	0.00	52.00	38.00	108.00
1458019357	mic4	0.00	56.00	41.00	107.00
1458019358	mic5	0.00	62.00	46.00	106.00
1458019419	mic0	0.00	46.00	35.00	104.00
1458019420	mic1	0.00	61.00	47.00	111.00
1458019421	mic2	0.00	65.00	51.00	126.00
1458019421	mic3	0.00	51.00	37.00	108.00
1458019422	mic4	0.00	53.00	41.00	105.00
1458019423	mic5	0.00	63.00	46.00	107.00
1458019484	mic0	0.00	45.00	35.00	103.00
1458019485	mic1	0.00	61.00	47.00	110.00
1458019486	mic2	0.00	65.00	51.00	124.00
1458019487	mic3	0.00	51.00	37.00	108.00
1458019488	mic4	0.00	54.00	41.00	105.00
1458019489	mic5	0.00	64.00	46.00	107.00
1458019550	mic0	0.00	45.00	35.00	102.00
1458019551	mic1	0.00	60.00	47.00	109.00
1458019552	mic2	0.00	65.00	51.00	125.00
1458019553	mic3	0.00	52.00	38.00	108.00
1458019554	mic4	0.00	55.00	41.00	104.00
1458019555	mic5	0.00	62.00	46.00	106.00
1458019616	mic0	0.00	45.00	35.00	102.00
1458019617	mic1	0.00	60.00	47.00	108.00
1458019618	mic2	0.00	66.00	51.00	126.00
1458019618	mic3	0.00	52.00	38.00	108.00
1458019619	mic4	0.00	55.00	41.00	106.00
1458019620	mic5	0.00	63.00	47.00	102.00
1458019681	mic0	0.00	46.00	35.00	103.00
1458019682	mic1	0.00	61.00	47.00	109.00
1458019683	mic2	0.00	65.00	51.00	127.00
1458019684	mic3	0.00	51.00	37.00	108.00
1458019685	mic4	0.00	54.00	41.00	106.00
1458019686	mic5	0.00	63.00	46.00	106.00
1458019747	mic0	0.00	46.00	35.00	102.00
1458019748	mic1	0.00	62.00	47.00	108.00
1458019749	mic2	0.00	65.00	51.00	124.00
1458019750	mic3	0.00	51.00	38.00	108.00
1458019751	mic4	0.00	54.00	41.00	107.00
1458019752	mic5	0.00	64.00	46.00	106.00
1458019813	mic0	0.00	45.00	35.00	102.00
1458019814	mic1	0.00	61.00	47.00	109.00
1458019815	mic2	0.00	65.00	51.00	125.00
1458019815	mic3	0.00	52.00	38.00	108.00
1458019816	mic4	0.00	58.00	41.00	106.00
1458019817	mic5	0.00	63.00	46.00	106.00
1458019878	mic0	0.00	45.00	35.00	103.00
1458019879	mic1	0.00	61.00	47.00	110.00
1458019880	mic2	0.00	65.00	51.00	127.00
1458019881	mic3	0.00	51.00	38.00	109.00
1458019882	mic4	0.00	56.00	41.00	106.00
1458019883	mic5	0.00	63.00	46.00	106.00
1458019944	mic0	0.00	46.00	35.00	103.00
1458019945	mic1	0.00	61.00	47.00	110.00
1458019946	mic2	0.00	65.00	51.00	126.00
1458019947	mic3	0.00	51.00	38.00	109.00
1458019948	mic4	0.00	55.00	41.00	106.00
1458019949	mic5	0.00	63.00	46.00	106.00
1458020010	mic0	0.00	47.00	35.00	102.00
1458020011	mic1	0.00	60.00	47.00	110.00
1458020012	mic2	0.00	65.00	51.00	126.00
1458020012	mic3	0.00	52.00	38.00	108.00
1458020013	mic4	0.00	55.00	41.00	105.00
1458020014	mic5	0.00	62.00	46.00	106.00
1458020075	mic0	0.00	45.00	35.00	103.00
1458020076	mic1	0.00	61.00	47.00	111.00
1458020077	mic2	0.00	65.00	51.00	126.00
1458020078	mic3	0.00	52.00	38.00	108.00
1458020079	mic4	0.00	56.00	41.00	105.00
1458020080	mic5	0.00	63.00	46.00	106.00
1458020141	mic0	0.00	44.00	35.00	103.00
1458020142	mic1	0.00	60.00	47.00	111.00
1458020143	mic2	0.00	65.00	51.00	127.00
1458020144	mic3	0.00	52.00	38.00	108.00
1458020145	mic4	0.00	56.00	41.00	106.00
1458020146	mic5	0.00	62.00	46.00	106.00
1458020207	mic0	0.00	45.00	35.00	102.00
1458020208	mic1	0.00	61.00	47.00	110.00
1458020209	mic2	0.00	64.00	51.00	124.00
1458020210	mic3	0.00	52.00	38.00	108.00
1458020211	mic4	0.00	58.00	41.00	105.00
1458020212	mic5	0.00	63.00	46.00	106.00
1458020273	mic0	0.00	46.00	35.00	102.00
1458020273	mic1	0.00	61.00	47.00	104.00
1458020274	mic2	0.00	65.00	51.00	123.00
1458020275	mic3	0.00	51.00	38.00	108.00
1458020276	mic4	0.00	58.00	41.00	104.00
1458020277	mic5	0.00	64.00	46.00	107.00
1458020338	mic0	0.00	46.00	35.00	103.00
1458020339	mic1	0.00	60.00	47.00	109.00
1458020340	mic2	0.00	65.00	51.00	125.00
1458020341	mic3	0.00	52.00	38.00	108.00
1458020342	mic4	0.00	58.00	41.00	107.00
1458020343	mic5	0.00	63.00	46.00	106.00
1458020404	mic0	0.00	46.00	35.00	104.00
1458020405	mic1	0.00	61.00	47.00	110.00
1458020406	mic2	0.00	66.00	51.00	125.00
1458020407	mic3	0.00	52.00	37.00	108.00
1458020408	mic4	0.00	56.00	41.00	105.00
1458020409	mic5	0.00	64.00	47.00	108.00
1458020470	mic0	0.00	45.00	35.00	103.00
1458020471	mic1	0.00	61.00	47.00	110.00
1458020472	mic2	0.00	65.00	51.00	124.00
1458020473	mic3	0.00	52.00	38.00	108.00
1458020473	mic4	0.00	56.00	41.00	105.00
1458020474	mic5	0.00	62.00	46.00	106.00
1458020535	mic0	0.00	46.00	35.00	102.00
1458020536	mic1	0.00	61.00	47.00	110.00
1458020537	mic2	0.00	65.00	51.00	126.00
1458020538	mic3	0.00	52.00	38.00	108.00
1458020539	mic4	0.00	56.00	41.00	106.00
1458020540	mic5	0.00	63.00	47.00	107.00
1458020601	mic0	0.00	45.00	35.00	103.00
1458020602	mic1	0.00	61.00	47.00	109.00
1458020603	mic2	0.00	65.00	51.00	126.00
1458020604	mic3	0.00	52.00	38.00	108.00
1458020605	mic4	0.00	57.00	41.00	106.00
1458020606	mic5	0.00	63.00	47.00	106.00
1458020667	mic0	0.00	45.00	35.00	102.00
1458020668	mic1	0.00	61.00	47.00	111.00
1458020669	mic2	0.00	66.00	51.00	125.00
1458020670	mic3	0.00	52.00	38.00	107.00
1458020670	mic4	0.00	55.00	41.00	107.00
1458020671	mic5	0.00	62.00	46.00	107.00
1458020732	mic0	0.00	45.00	35.00	103.00
1458020733	mic1	0.00	61.00	47.00	110.00
1458020734	mic2	0.00	66.00	51.00	127.00
1458020735	mic3	0.00	51.00	38.00	108.00
1458020736	mic4	0.00	58.00	41.00	107.00
1458020737	mic5	0.00	63.00	46.00	106.00
1458020798	mic0	0.00	46.00	35.00	98.00
1458020799	mic1	0.00	61.00	47.00	109.00
1458020800	mic2	0.00	65.00	51.00	125.00
1458020801	mic3	0.00	52.00	38.00	108.00
1458020802	mic4	0.00	58.00	41.00	107.00
1458020803	mic5	0.00	64.00	46.00	106.00
1458020864	mic0	0.00	44.00	35.00	102.00
1458020865	mic1	0.00	61.00	47.00	109.00
1458020866	mic2	0.00	66.00	51.00	119.00
1458020867	mic3	0.00	53.00	38.00	109.00
1458020867	mic4	0.00	58.00	41.00	107.00
1458020868	mic5	0.00	62.00	47.00	107.00
1458020929	mic0	0.00	45.00	35.00	102.00
1458020930	mic1	0.00	61.00	47.00	110.00
1458020931	mic2	0.00	65.00	51.00	126.00
1458020932	mic3	0.00	52.00	38.00	108.00
1458020933	mic4	0.00	58.00	41.00	106.00
1458020934	mic5	0.00	62.00	46.00	106.00
1458020995	mic0	0.00	45.00	35.00	103.00
1458020996	mic1	0.00	60.00	47.00	110.00
1458020997	mic2	0.00	65.00	51.00	126.00
1458020998	mic3	0.00	52.00	38.00	108.00
1458020999	mic4	0.00	58.00	41.00	107.00
1458021000	mic5	0.00	63.00	46.00	108.00
1458021061	mic0	0.00	45.00	35.00	102.00
1458021062	mic1	0.00	60.00	47.00	110.00
1458021063	mic2	0.00	65.00	51.00	127.00
1458021064	mic3	0.00	52.00	38.00	108.00
1458021065	mic4	0.00	55.00	41.00	105.00
1458021065	mic5	0.00	61.00	46.00	107.00
1458021126	mic0	0.00	44.00	35.00	102.00
1458021127	mic1	0.00	61.00	47.00	109.00
1458021128	mic2	0.00	66.00	51.00	125.00
1458021129	mic3	0.00	51.00	37.00	109.00
1458021130	mic4	0.00	55.00	41.00	105.00
1458021131	mic5	0.00	61.00	46.00	105.00
1458021192	mic0	0.00	46.00	35.00	103.00
1458021193	mic1	0.00	61.00	47.00	110.00
1458021194	mic2	0.00	65.00	51.00	124.00
1458021195	mic3	0.00	52.00	37.00	107.00
1458021196	mic4	0.00	56.00	41.00	106.00
1458021197	mic5	0.00	63.00	46.00	106.00
1458021258	mic0	0.00	45.00	35.00	102.00
1458021259	mic1	0.00	60.00	47.00	109.00
1458021260	mic2	0.00	66.00	51.00	123.00
1458021261	mic3	0.00	52.00	37.00	109.00
1458021262	mic4	0.00	54.00	41.00	105.00
1458021263	mic5	0.00	62.00	46.00	105.00
1458021324	mic0	0.00	46.00	35.00	102.00
1458021324	mic1	0.00	60.00	47.00	109.00
1458021325	mic2	0.00	65.00	51.00	124.00
1458021326	mic3	0.00	52.00	38.00	108.00
1458021327	mic4	0.00	56.00	41.00	107.00
1458021328	mic5	0.00	62.00	46.00	101.00
1458021389	mic0	0.00	45.00	35.00	102.00
1458021390	mic1	0.00	60.00	46.00	109.00
1458021391	mic2	0.00	65.00	51.00	124.00
1458021392	mic3	0.00	51.00	37.00	108.00
1458021393	mic4	0.00	54.00	41.00	106.00
1458021394	mic5	0.00	61.00	46.00	106.00
1458021455	mic0	0.00	45.00	35.00	103.00
1458021456	mic1	0.00	61.00	47.00	110.00
1458021457	mic2	0.00	65.00	51.00	126.00
1458021458	mic3	0.00	51.00	37.00	108.00
1458021459	mic4	0.00	54.00	41.00	105.00
1458021460	mic5	0.00	63.00	46.00	106.00
1458021521	mic0	0.00	46.00	35.00	103.00
1458021521	mic1	0.00	60.00	47.00	110.00
1458021522	mic2	0.00	65.00	51.00	127.00
1458021523	mic3	0.00	51.00	38.00	108.00
1458021524	mic4	0.00	56.00	41.00	107.00
1458021525	mic5	0.00	63.00	46.00	105.00
1458021586	mic0	0.00	46.00	35.00	102.00
1458021587	mic1	0.00	62.00	47.00	110.00
1458021588	mic2	0.00	66.00	51.00	125.00
1458021589	mic3	0.00	51.00	38.00	109.00
1458021590	mic4	0.00	56.00	41.00	106.00
1458021591	mic5	0.00	63.00	46.00	105.00
1458021652	mic0	0.00	45.00	35.00	103.00
1458021653	mic1	0.00	62.00	47.00	109.00
1458021654	mic2	0.00	65.00	51.00	127.00
1458021655	mic3	0.00	51.00	38.00	108.00
1458021656	mic4	0.00	55.00	41.00	104.00
1458021657	mic5	0.00	63.00	46.00	106.00
1458021718	mic0	0.00	46.00	35.00	102.00
1458021718	mic1	0.00	61.00	47.00	109.00
1458021719	mic2	0.00	65.00	51.00	126.00
1458021720	mic3	0.00	52.00	38.00	108.00
1458021721	mic4	0.00	56.00	41.00	107.00
1458021722	mic5	0.00	64.00	46.00	106.00
1458021783	mic0	0.00	46.00	35.00	102.00
1458021784	mic1	0.00	61.00	47.00	109.00
1458021785	mic2	0.00	66.00	51.00	126.00
1458021786	mic3	0.00	51.00	38.00	108.00
1458021787	mic4	0.00	56.00	41.00	106.00
1458021788	mic5	0.00	63.00	46.00	107.00
1458021849	mic0	0.00	45.00	35.00	102.00
1458021850	mic1	0.00	60.00	47.00	110.00
1458021851	mic2	0.00	65.00	51.00	126.00
1458021852	mic3	0.00	52.00	38.00	108.00
1458021853	mic4	0.00	55.00	41.00	106.00
1458021854	mic5	0.00	63.00	46.00	106.00
1458021914	mic0	0.00	45.00	35.00	103.00
1458021915	mic1	0.00	61.00	47.00	111.00
1458021916	mic2	0.00	64.00	51.00	124.00
1458021917	mic3	0.00	51.00	38.00	108.00
1458021918	mic4	0.00	54.00	41.00	107.00
1458021919	mic5	0.00	62.00	46.00	107.00
1458021980	mic0	0.00	46.00	35.00	102.00
1458021981	mic1	0.00	62.00	47.00	110.00
1458021982	mic2	0.00	65.00	51.00	126.00
1458021983	mic3	0.00	52.00	38.00	108.00
1458021984	mic4	0.00	56.00	41.00	107.00
1458021985	mic5	0.00	63.00	46.00	106.00
1458022046	mic0	0.00	46.00	35.00	103.00
1458022047	mic1	0.00	61.00	47.00	110.00
1458022048	mic2	0.00	65.00	51.00	124.00
1458022049	mic3	0.00	51.00	38.00	104.00
1458022050	mic4	0.00	55.00	41.00	101.00
1458022050	mic5	0.00	64.00	46.00	106.00
1458022111	mic0	0.00	45.00	35.00	102.00
1458022112	mic1	0.00	60.00	47.00	109.00
1458022113	mic2	0.00	65.00	51.00	126.00
1458022114	mic3	0.00	51.00	37.00	108.00
1458022115	mic4	0.00	56.00	41.00	106.00
1458022116	mic5	0.00	62.00	46.00	105.00
1458022177	mic0	0.00	45.00	35.00	102.00
1458022178	mic1	0.00	60.00	47.00	108.00
1458022179	mic2	0.00	65.00	51.00	124.00
1458022180	mic3	0.00	51.00	37.00	108.00
1458022181	mic4	0.00	54.00	41.00	106.00
1458022182	mic5	0.00	64.00	46.00	106.00
1458022243	mic0	0.00	45.00	35.00	102.00
1458022244	mic1	0.00	61.00	47.00	109.00
1458022245	mic2	0.00	64.00	51.00	126.00
1458022246	mic3	0.00	52.00	37.00	108.00
1458022247	mic4	0.00	57.00	41.00	104.00
1458022248	mic5	0.00	63.00	46.00	106.00
1458022309	mic0	0.00	46.00	35.00	103.00
1458022309	mic1	0.00	60.00	47.00	110.00
1458022310	mic2	0.00	64.00	51.00	123.00
1458022311	mic3	0.00	52.00	37.00	109.00
1458022312	mic4	0.00	54.00	41.00	105.00
1458022313	mic5	0.00	63.00	46.00	102.00
1458022374	mic0	0.00	46.00	35.00	102.00
1458022375	mic1	0.00	61.00	46.00	110.00
1458022376	mic2	0.00	65.00	51.00	125.00
1458022377	mic3	0.00	51.00	37.00	108.00
1458022378	mic4	0.00	54.00	40.00	106.00
1458022379	mic5	0.00	62.00	46.00	106.00
1458022440	mic0	0.00	46.00	35.00	102.00
1458022441	mic1	0.00	61.00	46.00	108.00
1458022442	mic2	0.00	65.00	51.00	126.00
1458022443	mic3	0.00	52.00	37.00	108.00
1458022444	mic4	0.00	55.00	41.00	106.00
1458022445	mic5	0.00	63.00	46.00	105.00
1458022506	mic0	0.00	46.00	35.00	103.00
1458022507	mic1	0.00	61.00	47.00	110.00
1458022508	mic2	0.00	65.00	51.00	125.00
1458022508	mic3	0.00	52.00	37.00	108.00
1458022509	mic4	0.00	57.00	41.00	106.00
1458022510	mic5	0.00	63.00	46.00	107.00
1458022571	mic0	0.00	46.00	35.00	104.00
1458022572	mic1	0.00	61.00	47.00	108.00
1458022573	mic2	0.00	65.00	51.00	120.00
1458022574	mic3	0.00	52.00	38.00	109.00
1458022575	mic4	0.00	55.00	41.00	105.00
1458022576	mic5	0.00	62.00	46.00	107.00
1458022637	mic0	0.00	45.00	35.00	102.00
1458022638	mic1	0.00	60.00	46.00	110.00
1458022639	mic2	0.00	64.00	51.00	124.00
1458022640	mic3	0.00	52.00	37.00	108.00
1458022641	mic4	0.00	55.00	41.00	105.00
1458022642	mic5	0.00	64.00	46.00	106.00
1458022703	mic0	0.00	46.00	35.00	102.00
1458022704	mic1	0.00	61.00	47.00	109.00
1458022705	mic2	0.00	65.00	51.00	125.00
1458022706	mic3	0.00	51.00	37.00	109.00
1458022707	mic4	0.00	54.00	41.00	106.00
1458022707	mic5	0.00	64.00	46.00	107.00
1458022768	mic0	0.00	46.00	35.00	103.00
1458022769	mic1	0.00	60.00	47.00	109.00
1458022770	mic2	0.00	66.00	51.00	126.00
1458022771	mic3	0.00	51.00	37.00	109.00
1458022772	mic4	0.00	56.00	41.00	106.00
1458022773	mic5	0.00	63.00	46.00	107.00
1458022834	mic0	0.00	46.00	35.00	104.00
1458022835	mic1	0.00	60.00	47.00	110.00
1458022836	mic2	0.00	65.00	51.00	123.00
1458022837	mic3	0.00	51.00	38.00	107.00
1458022838	mic4	0.00	56.00	41.00	106.00
1458022839	mic5	0.00	63.00	46.00	106.00
1458022900	mic0	0.00	45.00	35.00	102.00
1458022901	mic1	0.00	61.00	47.00	109.00
1458022902	mic2	0.00	65.00	51.00	124.00
1458022903	mic3	0.00	51.00	37.00	109.00
1458022904	mic4	0.00	53.00	41.00	106.00
1458022905	mic5	0.00	62.00	46.00	106.00
1458022966	mic0	0.00	45.00	35.00	103.00
1458022967	mic1	0.00	61.00	47.00	109.00
1458022968	mic2	0.00	65.00	51.00	125.00
1458022968	mic3	0.00	51.00	37.00	107.00
1458022969	mic4	0.00	57.00	41.00	106.00
1458022970	mic5	0.00	63.00	46.00	106.00
1458023031	mic0	0.00	46.00	35.00	103.00
1458023032	mic1	0.00	61.00	47.00	110.00
1458023033	mic2	0.00	65.00	51.00	126.00
1458023034	mic3	0.00	51.00	37.00	108.00
1458023035	mic4	0.00	57.00	41.00	105.00
1458023036	mic5	0.00	63.00	46.00	107.00
1458023097	mic0	0.00	45.00	35.00	102.00
1458023098	mic1	0.00	61.00	47.00	110.00
1458023099	mic2	0.00	65.00	51.00	127.00
1458023100	mic3	0.00	51.00	37.00	102.00
1458023101	mic4	0.00	55.00	41.00	106.00
1458023102	mic5	0.00	63.00	46.00	106.00
1458023163	mic0	0.00	44.00	35.00	102.00
1458023164	mic1	0.00	60.00	47.00	109.00
1458023165	mic2	0.00	65.00	51.00	125.00
1458023165	mic3	0.00	51.00	37.00	109.00
1458023167	mic4	0.00	54.00	40.00	106.00
1458023167	mic5	0.00	63.00	46.00	108.00
1458023228	mic0	0.00	47.00	35.00	103.00
1458023229	mic1	0.00	61.00	47.00	110.00
1458023230	mic2	0.00	65.00	51.00	126.00
1458023231	mic3	0.00	50.00	37.00	108.00
1458023232	mic4	0.00	55.00	40.00	105.00
1458023233	mic5	0.00	62.00	46.00	106.00
1458023294	mic0	0.00	46.00	35.00	102.00
1458023295	mic1	0.00	61.00	47.00	110.00
1458023296	mic2	0.00	65.00	51.00	126.00
1458023297	mic3	0.00	51.00	37.00	108.00
1458023298	mic4	0.00	54.00	41.00	106.00
1458023299	mic5	0.00	63.00	46.00	106.00
1458023360	mic0	0.00	46.00	35.00	102.00
1458023361	mic1	0.00	60.00	46.00	110.00
1458023362	mic2	0.00	64.00	51.00	125.00
1458023363	mic3	0.00	52.00	37.00	109.00
1458023364	mic4	0.00	55.00	41.00	106.00
1458023365	mic5	0.00	63.00	46.00	107.00
1458023425	mic0	0.00	47.00	35.00	102.00
1458023426	mic1	0.00	60.00	46.00	111.00
1458023427	mic2	0.00	65.00	51.00	124.00
1458023428	mic3	0.00	51.00	37.00	108.00
1458023429	mic4	0.00	54.00	40.00	107.00
1458023430	mic5	0.00	62.00	46.00	105.00
1458023491	mic0	0.00	46.00	35.00	103.00
1458023492	mic1	0.00	60.00	47.00	110.00
1458023493	mic2	0.00	65.00	51.00	126.00
1458023494	mic3	0.00	50.00	37.00	108.00
1458023495	mic4	0.00	56.00	41.00	106.00
1458023496	mic5	0.00	62.00	46.00	107.00
1458023557	mic0	0.00	46.00	35.00	103.00
1458023558	mic1	0.00	61.00	47.00	110.00
1458023559	mic2	0.00	65.00	51.00	126.00
1458023560	mic3	0.00	51.00	38.00	108.00
1458023561	mic4	0.00	54.00	41.00	107.00
1458023561	mic5	0.00	63.00	46.00	106.00
1458023622	mic0	0.00	45.00	35.00	102.00
1458023623	mic1	0.00	60.00	47.00	109.00
1458023624	mic2	0.00	65.00	51.00	127.00
1458023625	mic3	0.00	52.00	38.00	109.00
1458023626	mic4	0.00	58.00	41.00	106.00
1458023627	mic5	0.00	64.00	46.00	107.00
1458023688	mic0	0.00	46.00	35.00	103.00
1458023689	mic1	0.00	61.00	47.00	110.00
1458023690	mic2	0.00	66.00	51.00	126.00
1458023691	mic3	0.00	50.00	38.00	108.00
1458023692	mic4	0.00	55.00	41.00	106.00
1458023693	mic5	0.00	63.00	46.00	105.00
1458023754	mic0	0.00	46.00	35.00	103.00
1458023755	mic1	0.00	60.00	47.00	110.00
1458023756	mic2	0.00	66.00	51.00	126.00
1458023757	mic3	0.00	51.00	38.00	108.00
1458023758	mic4	0.00	56.00	41.00	105.00
1458023758	mic5	0.00	63.00	46.00	105.00
1458023819	mic0	0.00	46.00	35.00	104.00
1458023820	mic1	0.00	61.00	47.00	109.00
1458023821	mic2	0.00	65.00	51.00	119.00
1458023822	mic3	0.00	51.00	38.00	108.00
1458023823	mic4	0.00	58.00	41.00	106.00
1458023824	mic5	0.00	63.00	46.00	107.00
1458023885	mic0	0.00	45.00	35.00	103.00
1458023886	mic1	0.00	62.00	47.00	111.00
1458023887	mic2	0.00	65.00	51.00	126.00
1458023888	mic3	0.00	51.00	38.00	109.00
1458023889	mic4	0.00	58.00	41.00	106.00
1458023890	mic5	0.00	64.00	47.00	106.00
1458023951	mic0	0.00	45.00	35.00	102.00
1458023952	mic1	0.00	60.00	47.00	110.00
1458023953	mic2	0.00	65.00	51.00	126.00
1458023954	mic3	0.00	52.00	38.00	108.00
1458023955	mic4	0.00	57.00	41.00	106.00
1458023955	mic5	0.00	63.00	46.00	104.00
1458024016	mic0	0.00	46.00	35.00	102.00
1458024017	mic1	0.00	61.00	47.00	109.00
1458024018	mic2	0.00	66.00	51.00	125.00
1458024019	mic3	0.00	51.00	38.00	107.00
1458024020	mic4	0.00	58.00	41.00	105.00
1458024021	mic5	0.00	64.00	46.00	106.00
1458024082	mic0	0.00	46.00	35.00	102.00
1458024083	mic1	0.00	61.00	47.00	110.00
1458024084	mic2	0.00	65.00	51.00	126.00
1458024085	mic3	0.00	52.00	38.00	102.00
1458024086	mic4	0.00	57.00	41.00	107.00
1458024087	mic5	0.00	63.00	46.00	106.00
1458024148	mic0	0.00	46.00	35.00	102.00
1458024149	mic1	0.00	60.00	47.00	110.00
1458024150	mic2	0.00	65.00	51.00	124.00
1458024151	mic3	0.00	51.00	38.00	109.00
1458024152	mic4	0.00	58.00	41.00	105.00
1458024153	mic5	0.00	63.00	47.00	106.00
1458024213	mic0	0.00	45.00	35.00	103.00
1458024214	mic1	0.00	61.00	47.00	109.00
1458024215	mic2	0.00	66.00	51.00	126.00
1458024216	mic3	0.00	52.00	38.00	109.00
1458024217	mic4	0.00	58.00	41.00	107.00
1458024218	mic5	0.00	64.00	46.00	107.00
1458024279	mic0	0.00	45.00	35.00	102.00
1458024280	mic1	0.00	61.00	47.00	109.00
1458024281	mic2	0.00	65.00	51.00	126.00
1458024282	mic3	0.00	51.00	38.00	108.00
1458024283	mic4	0.00	57.00	41.00	105.00
1458024284	mic5	0.00	63.00	46.00	105.00
1458024345	mic0	0.00	45.00	35.00	103.00
1458024346	mic1	0.00	61.00	47.00	109.00
1458024347	mic2	0.00	66.00	51.00	126.00
1458024348	mic3	0.00	51.00	38.00	109.00
1458024349	mic4	0.00	58.00	41.00	105.00
1458024350	mic5	0.00	63.00	46.00	106.00
1458024411	mic0	0.00	46.00	35.00	103.00
1458024412	mic1	0.00	61.00	47.00	110.00
1458024412	mic2	0.00	66.00	51.00	125.00
1458024413	mic3	0.00	51.00	37.00	108.00
1458024414	mic4	0.00	56.00	41.00	105.00
1458024415	mic5	0.00	63.00	46.00	108.00
1458024476	mic0	0.00	46.00	35.00	102.00
1458024477	mic1	0.00	61.00	47.00	111.00
1458024478	mic2	0.00	66.00	51.00	127.00
1458024479	mic3	0.00	50.00	37.00	108.00
1458024480	mic4	0.00	54.00	41.00	107.00
1458024481	mic5	0.00	63.00	46.00	107.00
1458024542	mic0	0.00	45.00	35.00	102.00
1458024543	mic1	0.00	60.00	47.00	110.00
1458024544	mic2	0.00	66.00	51.00	126.00
1458024545	mic3	0.00	51.00	38.00	108.00
1458024546	mic4	0.00	56.00	41.00	106.00
1458024547	mic5	0.00	64.00	46.00	106.00
1458024608	mic0	0.00	46.00	35.00	104.00
1458024609	mic1	0.00	60.00	47.00	109.00
1458024609	mic2	0.00	66.00	51.00	124.00
1458024610	mic3	0.00	52.00	38.00	109.00
1458024611	mic4	0.00	58.00	41.00	106.00
1458024612	mic5	0.00	63.00	46.00	106.00
1458024673	mic0	0.00	46.00	35.00	103.00
1458024674	mic1	0.00	61.00	47.00	110.00
1458024675	mic2	0.00	65.00	51.00	125.00
1458024676	mic3	0.00	51.00	38.00	108.00
1458024677	mic4	0.00	58.00	41.00	106.00
1458024678	mic5	0.00	63.00	47.00	105.00
1458024739	mic0	0.00	46.00	35.00	103.00
1458024740	mic1	0.00	60.00	47.00	110.00
